congress,chamber,state,district,party,name,ideology
112,House,TN,5,Democrat,"COOPER, James Hayes Shofner",-0.161
112,House,TN,2,Republican,"DUNCAN, John J., Jr.",0.602
112,House,TN,7,Republican,"BLACKBURN, Marsha",0.615
112,House,TN,9,Democrat,"COHEN, Stephen",-0.401
112,House,TN,1,Republican,"ROE, David P. (Phil)",0.494
112,House,TN,3,Republican,"FLEISCHMANN, Chuck",0.472
112,House,TN,4,Republican,"DESJARLAIS, Scott",0.592
112,House,TN,6,Republican,"BLACK, Diane",0.58
112,House,TN,8,Republican,"FINCHER, Stephen Lee",0.526
112,House,TX,14,Republican,"PAUL, Ronald Ernest",0.863
112,House,TX,6,Republican,"BARTON, Joe Linus",0.528
112,House,TX,21,Republican,"SMITH, Lamar Seeligson",0.425
112,House,TX,7,Republican,"CULBERSON, John",0.504
112,House,TX,5,Republican,"HENSARLING, Jeb",0.703
112,House,TX,19,Republican,"NEUGEBAUER, Randy",0.628
112,House,TX,26,Republican,"BURGESS, Michael C.",0.57
112,House,TX,31,Republican,"CARTER, John R.",0.466
112,House,TX,1,Republican,"GOHMERT, Louie",0.602
112,House,TX,2,Republican,"POE, Ted",0.594
112,House,TX,9,Democrat,"GREEN, Al",-0.437
112,House,TX,10,Republican,"McCAUL, Michael T.",0.45
112,House,TX,11,Republican,"CONAWAY, K. Michael",0.59
112,House,TX,24,Republican,"MARCHANT, Kenny",0.601
112,House,TX,28,Democrat,"CUELLAR, Henry",-0.226
112,House,TX,22,Republican,"OLSON, Pete",0.54
112,House,TX,17,Republican,"FLORES, Bill",0.605
112,House,TX,23,Republican,"CANSECO, Francisco (Quico)",0.571
112,House,TX,27,Republican,"FARENTHOLD, Blake",0.548
112,House,TX,3,Republican,"JOHNSON, Sam",0.61
112,House,TX,25,Democrat,"DOGGETT, Lloyd Alton, II",-0.402
112,House,TX,13,Republican,"THORNBERRY, William McClellan (Mac)",0.527
112,House,TX,18,Democrat,"JACKSON LEE, Sheila",-0.459
112,House,TX,32,Republican,"SESSIONS, Pete",0.586
112,House,TX,8,Republican,"BRADY, Kevin Patrick",0.518
112,House,TX,12,Republican,"GRANGER, Kay",0.392
112,House,TX,15,Democrat,"HINOJOSA, Rubén",-0.34
112,House,TX,16,Democrat,"REYES, Silvestre",-0.321
112,House,TX,20,Democrat,"GONZALEZ, Charles A.",-0.347
112,House,TX,29,Democrat,"GREEN, Raymond Eugene (Gene)",-0.324
112,House,TX,30,Democrat,"JOHNSON, Eddie Bernice",-0.486
112,House,TX,4,Republican,"HALL, Ralph Moody",0.424
112,House,UT,2,Democrat,"MATHESON, James David (Jim)",-0.115
112,House,UT,1,Republican,"BISHOP, Robert (Rob)",0.531
112,House,UT,3,Republican,"CHAFFETZ, Jason",0.647
112,House,VT,1,Democrat,"WELCH, Peter",-0.408
112,House,VA,10,Republican,"WOLF, Frank Rudolph",0.284
112,House,VA,4,Republican,"FORBES, J. Randy",0.407
112,House,VA,7,Republican,"CANTOR, Eric",0.518
112,House,VA,1,Republican,"WITTMAN, Robert J.",0.426
112,House,VA,11,Democrat,"CONNOLLY, Gerald E. (Gerry)",-0.308
112,House,VA,2,Republican,"RIGELL, E. Scott",0.405
112,House,VA,5,Republican,"HURT, Robert",0.568
112,House,VA,9,Republican,"GRIFFITH, H. Morgan",0.545
112,House,VA,8,Democrat,"MORAN, James P.",-0.302
112,House,VA,3,Democrat,"SCOTT, Robert C.",-0.451
112,House,VA,6,Republican,"GOODLATTE, Robert William",0.496
112,House,WA,6,Democrat,"DICKS, Norman DeValois",-0.312
112,House,WA,7,Democrat,"McDERMOTT, James A.",-0.666
112,House,WA,2,Democrat,"LARSEN, Richard Ray (Rick)",-0.364
112,House,WA,5,Republican,"McMORRIS RODGERS, Cathy",0.43
112,House,WA,8,Republican,"REICHERT, David G.",0.224
112,House,WA,3,Republican,"HERRERA BEUTLER, Jaime",0.38
112,House,WA,4,Republican,"HASTINGS, Richard Norman (Doc)",0.416
112,House,WA,9,Democrat,"SMITH, Adam",-0.283
112,House,WA,1,Democrat,"INSLEE, Jay Robert",-0.33
112,House,WA,1,Democrat,"DelBENE, Suzan K.",-0.278
112,House,WV,3,Democrat,"RAHALL, Nick Joe, II",-0.306
112,House,WV,2,Republican,"CAPITO, Shelley Moore",0.26
112,House,WV,1,Republican,"McKINLEY, David",0.288
112,House,WI,5,Republican,"SENSENBRENNER, Frank James, Jr.",0.647
112,House,WI,6,Republican,"PETRI, Thomas Evert",0.379
112,House,WI,4,Democrat,"MOORE, Gwendolynne S. (Gwen)",-0.531
112,House,WI,7,Republican,"DUFFY, Sean",0.505
112,House,WI,8,Republican,"RIBBLE, Reid",0.603
112,House,WI,3,Democrat,"KIND, Ron",-0.263
112,House,WI,1,Republican,"RYAN, Paul D.",0.556
112,House,WI,2,Democrat,"BALDWIN, Tammy",-0.524
112,House,WY,1,Republican,"LUMMIS, Cynthia M.",0.675
113,House,AL,1,Republican,"BONNER, Jr., Josiah Robins (Jo)",0.367
113,House,AL,3,Republican,"ROGERS, Mike Dennis",0.338
113,House,AL,7,Democrat,"SEWELL, Terri",-0.39
113,House,AL,2,Republican,"ROBY, Martha",0.367
113,House,AL,5,Republican,"BROOKS, Mo",0.6
113,House,AL,1,Republican,"BYRNE, Bradley",0.544
113,House,AL,6,Republican,"BACHUS, Spencer T., III",0.387
113,House,AL,4,Republican,"ADERHOLT, Robert",0.361
113,House,AK,1,Republican,"YOUNG, Donald Edwin",0.279
113,House,AZ,8,Republican,"FRANKS, Trent",0.749
113,House,AZ,3,Democrat,"GRIJALVA, Raúl M.",-0.6
113,House,AZ,1,Democrat,"KIRKPATRICK, Ann",-0.161
113,House,AZ,4,Republican,"GOSAR, Paul",0.619
113,House,AZ,6,Republican,"SCHWEIKERT, David",0.634
113,House,AZ,2,Democrat,"BARBER, Ron",-0.123
113,House,AZ,9,Democrat,"SINEMA, Kyrsten",-0.107
113,House,AZ,7,Democrat,"PASTOR, Ed",-0.421
113,House,AZ,5,Republican,"SALMON, Matthew James",0.673
113,House,AR,1,Republican,"CRAWFORD, Rick",0.381
113,House,AR,2,Republican,"GRIFFIN, Tim",0.41
113,House,AR,3,Republican,"WOMACK, Steve",0.347
113,House,AR,4,Republican,"COTTON, Tom",0.612
113,House,CA,11,Democrat,"MILLER, George",-0.552
113,House,CA,33,Democrat,"WAXMAN, Henry Arnold",-0.473
113,House,CA,12,Democrat,"PELOSI, Nancy",-0.49
113,House,CA,48,Republican,"ROHRABACHER, Dana",0.627
113,House,CA,17,Democrat,"HONDA, Mike",-0.529
113,House,CA,28,Democrat,"SCHIFF, Adam",-0.348
113,House,CA,49,Republican,"ISSA, Darrell",0.506
113,House,CA,53,Democrat,"DAVIS, Susan A.",-0.343
113,House,CA,22,Republican,"NUNES, Devin",0.448
113,House,CA,38,Democrat,"SÁNCHEZ, Linda T.",-0.508
113,House,CA,16,Democrat,"COSTA, Jim",-0.188
113,House,CA,6,Democrat,"MATSUI, Doris",-0.435
113,House,CA,45,Republican,"CAMPBELL, John (of California)",0.748
113,House,CA,9,Democrat,"McNERNEY, Jerry",-0.26
113,House,CA,23,Republican,"MCCARTHY, Kevin",0.462
113,House,CA,14,Democrat,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.384
113,House,CA,4,Republican,"McCLINTOCK, Tom",0.75
113,House,CA,27,Democrat,"CHU, Judy",-0.49
113,House,CA,3,Democrat,"GARAMENDI, John",-0.311
113,House,CA,50,Republican,"HUNTER, Duncan Duane",0.513
113,House,CA,10,Republican,"DENHAM, Jeff",0.306
113,House,CA,37,Democrat,"BASS, Karen",-0.586
113,House,CA,44,Democrat,"HAHN, Janice",-0.39
113,House,CA,1,Republican,"LaMALFA, Doug",0.551
113,House,CA,2,Democrat,"HUFFMAN, Jared",-0.427
113,House,CA,7,Democrat,"BERA, Ami",-0.228
113,House,CA,8,Republican,"COOK, Paul",0.391
113,House,CA,15,Democrat,"SWALWELL, Eric",-0.363
113,House,CA,21,Republican,"VALADAO, David G.",0.254
113,House,CA,26,Democrat,"BROWNLEY, Julia",-0.284
113,House,CA,29,Democrat,"CÁRDENAS, Tony",-0.378
113,House,CA,35,Democrat,"NEGRETE McLEOD, Gloria",-0.437
113,House,CA,36,Democrat,"RUIZ, Raul",-0.239
113,House,CA,41,Democrat,"TAKANO, Mark",-0.465
113,House,CA,47,Democrat,"LOWENTHAL, Alan",-0.449
113,House,CA,51,Democrat,"VARGAS, Juan",-0.395
113,House,CA,52,Democrat,"PETERS, Scott",-0.175
113,House,CA,43,Democrat,"WATERS, Maxine",-0.655
113,House,CA,18,Democrat,"ESHOO, Anna Georges",-0.382
113,House,CA,20,Democrat,"FARR, Sam",-0.455
113,House,CA,25,Republican,"McKEON, Howard P. (Buck)",0.396
113,House,CA,34,Democrat,"BECERRA, Xavier",-0.512
113,House,CA,40,Democrat,"ROYBAL-ALLARD, Lucille",-0.47
113,House,CA,39,Republican,"ROYCE, Edward Randall",0.659
113,House,CA,42,Republican,"CALVERT, Ken",0.349
113,House,CA,19,Democrat,"LOFGREN, Zoe",-0.402
113,House,CA,30,Democrat,"SHERMAN, Brad",-0.341
113,House,CA,46,Democrat,"SANCHEZ, Loretta",-0.367
113,House,CA,24,Democrat,"CAPPS, Lois",-0.389
113,House,CA,13,Democrat,"LEE, Barbara",-0.687
113,House,CA,5,Democrat,"THOMPSON, Michael",-0.396
113,House,CA,32,Democrat,"NAPOLITANO, Grace Flores",-0.448
113,House,CA,31,Republican,"MILLER, Gary G.",0.478
113,House,CO,5,Republican,"LAMBORN, Doug",0.69
113,House,CO,7,Democrat,"PERLMUTTER, Ed",-0.281
113,House,CO,2,Democrat,"POLIS, Jared",-0.28
113,House,CO,6,Republican,"COFFMAN, Mike",0.493
113,House,CO,3,Republican,"TIPTON, Scott",0.454
113,House,CO,4,Republican,"GARDNER, Cory",0.454
113,House,CO,1,Democrat,"DeGETTE, Diana",-0.432
113,House,CT,2,Democrat,"COURTNEY, Joe",-0.344
113,House,CT,4,Democrat,"HIMES, James A.",-0.241
113,House,CT,5,Democrat,"ESTY, Elizabeth",-0.314
113,House,CT,3,Democrat,"DeLAURO, Rosa L.",-0.416
113,House,CT,1,Democrat,"LARSON, John B.",-0.399
113,House,DE,1,Democrat,"CARNEY, John C., Jr.",-0.256
113,House,FL,13,Republican,"YOUNG, Charles William (Bill)",0.325
113,House,FL,27,Republican,"ROS-LEHTINEN, Ileana",0.244
113,House,FL,1,Republican,"MILLER, Jefferson B. (Jeff)",0.633
113,House,FL,4,Republican,"CRENSHAW, Ander",0.333
113,House,FL,25,Republican,"DIAZ-BALART, Mario",0.276
113,House,FL,23,Democrat,"WASSERMAN SCHULTZ, Debbie",-0.423
113,House,FL,14,Democrat,"CASTOR, Kathy",-0.44
113,House,FL,16,Republican,"BUCHANAN, Vernon G.",0.359
113,House,FL,12,Republican,"BILIRAKIS, Gus",0.404
113,House,FL,9,Democrat,"GRAYSON, Alan",-0.363
113,House,FL,8,Republican,"POSEY, Bill",0.513
113,House,FL,17,Republican,"ROONEY, Thomas J.",0.458
113,House,FL,21,Democrat,"DEUTCH, Theodore E. (Ted)",-0.401
113,House,FL,2,Republican,"SOUTHERLAND, Steve",0.56
113,House,FL,11,Republican,"NUGENT, Richard",0.483
113,House,FL,10,Republican,"WEBSTER, Daniel A.",0.484
113,House,FL,15,Republican,"ROSS, Dennis",0.53
113,House,FL,24,Democrat,"WILSON, Frederica",-0.474
113,House,FL,3,Republican,"YOHO, Ted",0.697
113,House,FL,6,Republican,"DeSANTIS, Ron",0.663
113,House,FL,18,Democrat,"MURPHY, Patrick",-0.186
113,House,FL,19,Republican,"RADEL, Trey",0.702
113,House,FL,22,Democrat,"FRANKEL, Lois",-0.404
113,House,FL,26,Democrat,"GARCIA, Joe",-0.204
113,House,FL,19,Republican,"CLAWSON, Curt",0.626
113,House,FL,13,Republican,"JOLLY, David W.",0.23
113,House,FL,5,Democrat,"BROWN, Corrine",-0.429
113,House,FL,7,Republican,"MICA, John L.",0.453
113,House,FL,20,Democrat,"HASTINGS, Alcee Lamar",-0.564
113,House,GA,5,Democrat,"LEWIS, John R.",-0.59
113,House,GA,11,Republican,"GINGREY, Phil",0.561
113,House,GA,13,Democrat,"SCOTT, David",-0.301
113,House,GA,6,Republican,"PRICE, Tom",0.644
113,House,GA,3,Republican,"WESTMORELAND, Lynn A.",0.672
113,House,GA,12,Democrat,"BARROW, John",-0.119
113,House,GA,4,Democrat,"JOHNSON, Hank",-0.47
113,House,GA,10,Republican,"BROUN, Paul C., Jr.",0.913
113,House,GA,14,Republican,"GRAVES, Tom",0.749
113,House,GA,7,Republican,"WOODALL, Rob",0.649
113,House,GA,8,Republican,"SCOTT, Austin",0.572
113,House,GA,9,Republican,"COLLINS, Doug",0.627
113,House,GA,1,Republican,"KINGSTON, Jack",0.54
113,House,GA,2,Democrat,"BISHOP, Sanford Dixon, Jr.",-0.282
113,House,HI,1,Democrat,"HANABUSA, Colleen",-0.369
113,House,HI,2,Democrat,"GABBARD, Tulsi",-0.279
113,House,ID,1,Republican,"LABRADOR, Raúl R.",0.734
113,House,ID,2,Republican,"SIMPSON, Michael K.",0.293
113,House,IL,3,Democrat,"LIPINSKI, Daniel",-0.233
113,House,IL,6,Republican,"ROSKAM, Peter",0.429
113,House,IL,11,Democrat,"FOSTER, Bill",-0.224
113,House,IL,18,Republican,"SCHOCK, Aaron",0.311
113,House,IL,5,Democrat,"QUIGLEY, Mike",-0.32
113,House,IL,16,Republican,"KINZINGER, Adam",0.27
113,House,IL,14,Republican,"HULTGREN, Randy",0.49
113,House,IL,8,Democrat,"DUCKWORTH, Tammy",-0.32
113,House,IL,10,Democrat,"SCHNEIDER, Brad",-0.163
113,House,IL,12,Democrat,"ENYART, Bill",-0.251
113,House,IL,13,Republican,"DAVIS, Rodney",0.296
113,House,IL,17,Democrat,"BUSTOS, Cheri",-0.235
113,House,IL,2,Democrat,"KELLY, Robin L.",-0.459
113,House,IL,1,Democrat,"RUSH, Bobby L.",-0.478
113,House,IL,4,Democrat,"GUTIÉRREZ, Luis V.",-0.487
113,House,IL,7,Democrat,"DAVIS, Danny K.",-0.486
113,House,IL,15,Republican,"SHIMKUS, John M.",0.371
113,House,IL,9,Democrat,"SCHAKOWSKY, Janice D.",-0.607
113,House,IN,1,Democrat,"VISCLOSKY, Peter",-0.402
113,House,IN,7,Democrat,"CARSON, André",-0.428
113,House,IN,3,Republican,"STUTZMAN, Marlin",0.742
113,House,IN,4,Republican,"ROKITA, Todd",0.6
113,House,IN,8,Republican,"BUCSHON, Larry",0.39
113,House,IN,9,Republican,"YOUNG, Todd",0.484
113,House,IN,2,Republican,"WALORSKI, Jackie",0.446
113,House,IN,5,Republican,"BROOKS, Susan",0.376
113,House,IN,6,Republican,"MESSER, Luke",0.565
113,House,IA,4,Republican,"KING, Steve",0.616
113,House,IA,1,Democrat,"BRALEY, Bruce",-0.31
113,House,IA,2,Democrat,"LOEBSACK, Dave",-0.276
113,House,IA,3,Republican,"LATHAM, Thomas",0.302
113,House,KS,2,Republican,"JENKINS, Lynn",0.524
113,House,KS,1,Republican,"HUELSKAMP, Tim",0.744
113,House,KS,3,Republican,"YODER, Kevin",0.56
113,House,KS,4,Republican,"POMPEO, Mike",0.66
113,House,KY,5,Republican,"ROGERS, Harold Dallas (Hal)",0.333
113,House,KY,3,Democrat,"YARMUTH, John",-0.378
113,House,KY,2,Republican,"GUTHRIE, Brett",0.413
113,House,KY,6,Republican,"BARR, Garland H. (Andy) IV",0.486
113,House,KY,1,Republican,"WHITFIELD, Wayne Edward (Ed)",0.303
113,House,KY,4,Republican,"MASSIE, Thomas",0.658
113,House,LA,3,Republican,"BOUSTANY, Charles W.",0.392
113,House,LA,1,Republican,"SCALISE, Steve",0.561
113,House,LA,4,Republican,"FLEMING, John",0.59
113,House,LA,6,Republican,"CASSIDY, Bill",0.453
113,House,LA,2,Democrat,"RICHMOND, Cedric",-0.477
113,House,LA,5,Republican,"McALLISTER, Vance M.",0.393
113,House,LA,5,Republican,"ALEXANDER, Rodney",0.331
113,House,ME,2,Democrat,"MICHAUD, Michael H.",-0.283
113,House,ME,1,Democrat,"PINGREE, Chellie",-0.42
113,House,MD,5,Democrat,"HOYER, Steny Hamilton",-0.38
113,House,MD,2,Democrat,"RUPPERSBERGER, C. A. (Dutch)",-0.295
113,House,MD,8,Democrat,"VAN HOLLEN, Christopher",-0.392
113,House,MD,3,Democrat,"SARBANES, John",-0.469
113,House,MD,4,Democrat,"EDWARDS, Donna F.",-0.562
113,House,MD,1,Republican,"HARRIS, Andy",0.605
113,House,MD,6,Democrat,"DELANEY, John",-0.276
113,House,MD,7,Democrat,"CUMMINGS, Elijah Eugene",-0.438
113,House,MA,5,Democrat,"MARKEY, Edward John",-0.504
113,House,MA,1,Democrat,"NEAL, Richard Edmund",-0.417
113,House,MA,8,Democrat,"LYNCH, Stephen F.",-0.351
113,House,MA,3,Democrat,"TSONGAS, Nicola S. (Niki)",-0.396
113,House,MA,9,Democrat,"KEATING, William R.",-0.329
113,House,MA,4,Democrat,"KENNEDY, Joseph P. III",-0.421
113,House,MA,5,Democrat,"CLARK, Katherine M.",-0.491
113,House,MA,2,Democrat,"McGOVERN, James P.",-0.539
113,House,MA,6,Democrat,"TIERNEY, John F.",-0.488
113,House,MA,7,Democrat,"CAPUANO, Michael Everett",-0.58
113,House,MI,12,Democrat,"DINGELL, John David, Jr.",-0.448
113,House,MI,13,Democrat,"CONYERS, John, Jr.",-0.658
113,House,MI,9,Democrat,"LEVIN, Sander Martin",-0.378
113,House,MI,6,Republican,"UPTON, Frederick Stephen",0.339
113,House,MI,8,Republican,"ROGERS, Mike",0.4
113,House,MI,10,Republican,"MILLER, Candice S.",0.343
113,House,MI,7,Republican,"WALBERG, Tim",0.528
113,House,MI,14,Democrat,"PETERS, Gary C.",-0.236
113,House,MI,1,Republican,"BENISHEK, Dan",0.491
113,House,MI,2,Republican,"HUIZENGA, Bill",0.634
113,House,MI,3,Republican,"AMASH, Justin",0.647
113,House,MI,11,Republican,"BENTIVOLIO, Kerry",0.723
113,House,MI,5,Democrat,"KILDEE, Dan",-0.395
113,House,MI,4,Republican,"CAMP, David Lee",0.385
113,House,MN,8,Democrat,"NOLAN, Richard Michael",-0.372
113,House,MN,4,Democrat,"McCOLLUM, Betty",-0.418
113,House,MN,2,Republican,"KLINE, John",0.49
113,House,MN,1,Democrat,"WALZ, Tim",-0.275
113,House,MN,5,Democrat,"ELLISON, Keith",-0.541
113,House,MN,6,Republican,"BACHMANN, Michele",0.584
113,House,MN,3,Republican,"PAULSEN, Erik",0.403
113,House,MN,7,Democrat,"PETERSON, Collin Clark",-0.148
113,House,MS,3,Republican,"HARPER, Gregg",0.384
113,House,MS,1,Republican,"NUNNELEE, Alan",0.488
113,House,MS,4,Republican,"PALAZZO, Steven",0.492
113,House,MS,2,Democrat,"THOMPSON, Bennie",-0.515
113,House,MO,6,Republican,"GRAVES, Samuel",0.432
113,House,MO,1,Democrat,"CLAY, William Lacy, Jr.",-0.48
113,House,MO,5,Democrat,"CLEAVER, Emanuel, II",-0.454
113,House,MO,3,Republican,"LUETKEMEYER, Blaine",0.446
113,House,MO,4,Republican,"HARTZLER, Vicky",0.496
113,House,MO,7,Republican,"LONG, Billy",0.553
113,House,MO,2,Republican,"WAGNER, Ann",0.476
113,House,MO,8,Republican,"SMITH, Jason",0.613
113,House,MO,8,Republican,"EMERSON, Jo Ann",0.269
113,House,MT,1,Republican,"DAINES, Steve",0.542
113,House,NE,1,Republican,"FORTENBERRY, Jeff",0.299
113,House,NE,3,Republican,"SMITH, Adrian",0.509
113,House,NE,2,Republican,"TERRY, Lee Raymond",0.426
113,House,NV,1,Democrat,"TITUS, Alice (Dina)",-0.301
113,House,NV,3,Republican,"HECK, Joe",0.324
113,House,NV,2,Republican,"AMODEI, Mark E.",0.375
113,House,NV,4,Democrat,"HORSFORD, Steven",-0.355
113,House,NH,1,Democrat,"SHEA-PORTER, Carol",-0.316
113,House,NH,2,Democrat,"KUSTER, Ann McLane",-0.253
113,House,NJ,4,Republican,"SMITH, Christopher Henry",0.161
113,House,NJ,6,Democrat,"PALLONE, Frank, Jr.",-0.403
113,House,NJ,5,Republican,"GARRETT, Scott",0.688
113,House,NJ,8,Democrat,"SIRES, Albio",-0.404
113,House,NJ,7,Republican,"LANCE, Leonard",0.329
113,House,NJ,3,Republican,"RUNYAN, Jon",0.222
113,House,NJ,1,Democrat,"NORCROSS, Donald",-0.426
113,House,NJ,1,Democrat,"ANDREWS, Robert Ernest",-0.297
113,House,NJ,2,Republican,"LoBIONDO, Frank A.",0.211
113,House,NJ,11,Republican,"FRELINGHUYSEN, Rodney P.",0.291
113,House,NJ,9,Democrat,"PASCRELL, William J., Jr.",-0.366
113,House,NJ,12,Democrat,"HOLT, Rush",-0.463
113,House,NJ,10,Democrat,"PAYNE, Donald, Jr.",-0.519
113,House,NM,2,Republican,"PEARCE, Stevan",0.47
113,House,NM,3,Democrat,"LUJÁN, Ben Ray",-0.368
113,House,NM,1,Democrat,"LUJAN GRISHAM, Michelle",-0.313
113,House,NY,13,Democrat,"RANGEL, Charles B.",-0.514
113,House,NY,25,Democrat,"SLAUGHTER, Louise McIntosh",-0.465
113,House,NY,16,Democrat,"ENGEL, Eliot Lance",-0.407
113,House,NY,17,Democrat,"LOWEY, Nita M.",-0.389
113,House,NY,3,Democrat,"ISRAEL, Steve",-0.334
113,House,NY,1,Democrat,"BISHOP, Timothy H.",-0.338
113,House,NY,26,Democrat,"HIGGINS, Brian",-0.346
113,House,NY,9,Democrat,"CLARKE, Yvette Diane",-0.617
113,House,NY,20,Democrat,"TONKO, Paul",-0.423
113,House,NY,24,Democrat,"MAFFEI, Daniel B.",-0.19
113,House,NY,21,Democrat,"OWENS, William",-0.182
113,House,NY,23,Republican,"REED, Thomas W. II",0.294
113,House,NY,11,Republican,"GRIMM, Michael G.",0.219
113,House,NY,19,Republican,"GIBSON, Christopher",0.203
113,House,NY,22,Republican,"HANNA, Richard",0.215
113,House,NY,6,Democrat,"MENG, Grace",-0.38
113,House,NY,8,Democrat,"JEFFRIES, Hakeem",-0.486
113,House,NY,18,Democrat,"MALONEY, Sean Patrick",-0.235
113,House,NY,27,Republican,"COLLINS, Chris",0.366
113,House,NY,15,Democrat,"SERRANO, José E.",-0.491
113,House,NY,2,Republican,"KING, Peter T.",0.26
113,House,NY,10,Democrat,"NADLER, Jerrold Lewis",-0.509
113,House,NY,7,Democrat,"VELÁZQUEZ, Nydia M.",-0.547
113,House,NY,12,Democrat,"MALONEY, Carolyn Bosher",-0.387
113,House,NY,4,Democrat,"McCARTHY, Carolyn",-0.294
113,House,NY,5,Democrat,"MEEKS, Gregory W.",-0.412
113,House,NY,14,Democrat,"CROWLEY, Joseph",-0.411
113,House,NC,6,Republican,"COBLE, Howard",0.52
113,House,NC,4,Democrat,"PRICE, David Eugene",-0.342
113,House,NC,1,Democrat,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.403
113,House,NC,5,Republican,"FOXX, Virginia Ann",0.641
113,House,NC,10,Republican,"McHENRY, Patrick T.",0.578
113,House,NC,2,Republican,"ELLMERS, Renee",0.406
113,House,NC,8,Republican,"HUDSON, Richard",0.673
113,House,NC,9,Republican,"PITTENGER, Robert",0.562
113,House,NC,11,Republican,"MEADOWS, Mark",0.619
113,House,NC,13,Republican,"HOLDING, George E.B.",0.658
113,House,NC,12,Democrat,"ADAMS, Alma",-0.469
113,House,NC,12,Democrat,"WATT, Melvin L.",-0.526
113,House,NC,3,Republican,"JONES, Walter Beaman, Jr.",0.243
113,House,NC,7,Democrat,"McINTYRE, Mike",-0.148
113,House,ND,1,Republican,"CRAMER, Kevin",0.392
113,House,OH,9,Democrat,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
113,House,OH,12,Republican,"TIBERI, Patrick (Pat)",0.386
113,House,OH,10,Republican,"TURNER, Michael R.",0.266
113,House,OH,13,Democrat,"RYAN, Timothy J.",-0.405
113,House,OH,4,Republican,"JORDAN, Jim",0.708
113,House,OH,5,Republican,"LATTA, Robert E.",0.52
113,House,OH,11,Democrat,"FUDGE, Marcia L.",-0.583
113,House,OH,6,Republican,"JOHNSON, Bill",0.428
113,House,OH,15,Republican,"STIVERS, Steve",0.299
113,House,OH,16,Republican,"RENACCI, Jim",0.386
113,House,OH,7,Republican,"GIBBS, Bob",0.461
113,House,OH,2,Republican,"WENSTRUP, Brad",0.576
113,House,OH,3,Democrat,"BEATTY, Joyce",-0.427
113,House,OH,14,Republican,"JOYCE, David",0.254
113,House,OH,8,Republican,"BOEHNER, John Andrew",0.513
113,House,OH,1,Republican,"CHABOT, Steve",0.585
113,House,OK,4,Republican,"COLE, Tom",0.335
113,House,OK,5,Republican,"LANKFORD, James",0.575
113,House,OK,1,Republican,"BRIDENSTINE, Jim",0.689
113,House,OK,2,Republican,"MULLIN, Markwayne",0.505
113,House,OK,3,Republican,"LUCAS, Frank D.",0.363
113,House,OR,4,Democrat,"DeFAZIO, Peter Anthony",-0.429
113,House,OR,5,Democrat,"SCHRADER, Kurt",-0.192
113,House,OR,1,Democrat,"BONAMICI, Suzanne",-0.393
113,House,OR,3,Democrat,"BLUMENAUER, Earl",-0.428
113,House,OR,2,Republican,"WALDEN, Greg",0.339
113,House,PA,9,Republican,"SHUSTER, William (Bill)",0.374
113,House,PA,6,Republican,"GERLACH, Jim",0.221
113,House,PA,18,Republican,"MURPHY, Timothy",0.258
113,House,PA,8,Republican,"FITZPATRICK, Michael G.",0.202
113,House,PA,13,Democrat,"SCHWARTZ, Allyson Y.",-0.343
113,House,PA,15,Republican,"DENT, Charles W.",0.244
113,House,PA,5,Republican,"THOMPSON, Glenn",0.308
113,House,PA,3,Republican,"KELLY, Mike",0.318
113,House,PA,7,Republican,"MEEHAN, Patrick",0.22
113,House,PA,10,Republican,"MARINO, Thomas A.",0.352
113,House,PA,11,Republican,"BARLETTA, Lou",0.278
113,House,PA,4,Republican,"PERRY, Scott",0.663
113,House,PA,12,Republican,"ROTHFUS, Keith",0.495
113,House,PA,17,Democrat,"CARTWRIGHT, Matt",-0.376
113,House,PA,2,Democrat,"FATTAH, Chaka",-0.472
113,House,PA,14,Democrat,"DOYLE, Michael F.",-0.33
113,House,PA,16,Republican,"PITTS, Joseph R.",0.538
113,House,PA,1,Democrat,"BRADY, Robert A.",-0.484
113,House,RI,2,Democrat,"LANGEVIN, James",-0.377
113,House,RI,1,Democrat,"CICILLINE, David N.",-0.39
113,House,SC,2,Republican,"WILSON, Addison Graves (Joe)",0.545
113,House,SC,3,Republican,"DUNCAN, Jeff",0.739
